# FP1-F7,F7-T7,T7-P7,P7-O1,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,FP2-F8,F8-T8,T8-P8-0,P8-O2,FZ-CZ,CZ-PZ,P7-T7,T7-FT9,FT9-FT10,FT10-T8,T8-P8-1
3.229304029304028829e-04,3.873992673992673560e-04,3.479365079365079284e-04,3.502808302808302679e-04,2.572893772893772670e-04,3.963858363858363694e-04,2.385347985347985235e-04,3.002686202686202853e-04,3.284004884004884141e-04,3.233211233211232818e-04,2.600244200244200055e-04,2.303296703296703351e-04,2.451770451770451703e-04,1.955555555555555324e-04,2.373626373626373538e-04,2.045421245421245459e-04,3.366056166056165754e-04,2.596336996336996066e-04,3.483272283272283274e-04,2.928449328449328135e-04,3.545787545787545481e-04,1.978998778998778991e-04,2.373626373626373538e-04
3.264468864468864193e-04,3.350427350427350338e-04,2.393162393162392943e-04,4.424908424908424709e-04,3.889621489621489518e-04,4.014652014652014475e-04,2.053235653235653167e-04,3.920879120879120893e-04,3.385592185592185160e-04,2.463492063492063672e-04,2.627594627594627441e-04,2.463492063492063672e-04,2.483028083028083078e-04,2.127472527472527614e-04,2.674481074481074774e-04,2.162637362637362436e-04,2.666666666666666794e-04,2.565079365079364691e-04,2.397069597069596933e-04,3.854456654456654154e-04,4.299877899877899753e-04,1.603907203907203849e-04,2.674481074481074774e-04
3.643467643467643595e-04,6.292551892551892165e-04,5.136019536019536180e-04,4.167032967032966817e-04,3.131623931623931799e-04,3.459829059829059878e-04,2.061050061050061146e-04,3.776312576312576530e-04,4.350671550671550533e-04,1.478876678876678893e-04,1.478876678876678893e-04,1.791452991452991284e-04,3.510622710622710659e-04,4.299877899877899753e-04,4.628083028083027832e-04,2.545543345543345285e-04,2.248595848595848581e-04,1.467155067155066924e-04,5.139926739926739627e-04,4.295970695970695763e-04,4.088888888888889193e-04,5.159462759462759033e-04,4.628083028083027832e-04
3.155067155067155195e-04,2.639316239316238867e-04,1.998534798534798396e-04,4.135775335775335442e-04,2.502564102564102484e-04,3.057387057387057081e-04,3.002686202686202853e-04,3.670818070818070438e-04,2.389255189255189225e-04,1.810989010989010961e-04,1.494505494505494580e-04,1.666422466422466328e-04,2.662759462759462805e-04,2.010256410256410094e-04,1.154578754578754532e-04,1.404639804639804717e-04,2.178266178266178123e-04,1.596092796092796141e-04,2.002442002442002386e-04,3.479365079365079284e-04,3.819291819291819332e-04,1.533577533577533392e-04,1.154578754578754532e-04
3.522344322344322085e-04,3.100366300366299882e-04,2.107936507936507666e-04,3.647374847374847584e-04,4.034188034188033881e-04,3.584859584859584293e-04,2.104029304029303947e-04,4.100610500610500620e-04,2.021978021978021792e-04,1.732844932844932796e-04,1.599999999999999860e-04,2.104029304029303947e-04,2.354090354090353861e-04,2.143101343101343030e-04,1.689865689865689723e-04,1.693772893772893713e-04,1.978998778998778991e-04,1.662515262515262609e-04,2.111843711843711655e-04,3.561416361416360897e-04,3.760683760683760572e-04,1.916483516483516512e-04,1.689865689865689723e-04
2.869841269841269917e-04,3.577045177045176856e-04,2.514285714285713911e-04,3.596581196581196261e-04,2.998778998778998863e-04,3.155067155067155195e-04,2.443956043956043724e-04,4.702319902319902008e-04,2.576800976800976660e-04,2.100122100122099958e-04,1.982905982905982980e-04,2.213431013431013488e-04,2.385347985347985235e-04,1.666422466422466328e-04,2.596336996336996066e-04,3.698168498168497823e-04,1.764102564102563899e-04,1.514041514041513986e-04,2.518192918192917900e-04,3.233211233211232818e-04,3.643467643467643595e-04,1.424175824175824123e-04,2.596336996336996066e-04
2.455677655677655693e-04,3.448107448107448451e-04,2.576800976800976660e-04,3.862271062271062133e-04,2.803418803418803720e-04,3.772405372405372541e-04,1.779731379731379587e-04,3.377777777777777723e-04,3.909157509157508924e-04,1.580463980463980454e-04,1.471062271062270914e-04,1.326495726495726551e-04,4.335042735042734575e-04,1.342124542124542238e-04,1.978998778998778991e-04,1.713308913308913119e-04,2.014163614163614084e-04,1.654700854700854630e-04,2.580708180708180650e-04,3.209768009768009423e-04,3.115995115995115841e-04,1.166300366300366230e-04,1.978998778998778991e-04
3.037851037851037675e-04,3.256654456654456214e-04,2.760439560439560376e-04,3.549694749694749470e-04,2.377533577533577527e-04,3.721611721611721218e-04,1.142661782661782499e-03,1.040293040293040032e-03,2.440048840048840006e-04,2.002442002442002386e-04,1.916483516483516512e-04,2.315018315018315049e-04,2.350183150183149871e-04,2.662759462759462805e-04,1.869597069597069450e-04,3.545787545787545481e-04,2.154822954822954728e-04,2.209523809523809498e-04,2.756532356532356387e-04,2.947985347985347540e-04,3.686446886446886396e-04,2.147008547008547020e-04,1.869597069597069450e-04
2.315018315018315049e-04,3.076923076923076487e-04,3.623931623931624189e-04,3.764590964590964562e-04,2.733089133089132991e-04,3.827106227106226769e-04,4.467887667887667511e-04,4.479609279609279480e-04,2.787789987789987219e-04,2.568986568986568681e-04,1.834432234432234357e-04,1.998534798534798396e-04,3.369963369963369744e-04,1.818803418803418670e-04,1.732844932844932796e-04,1.498412698412698299e-04,2.213431013431013488e-04,1.861782661782661742e-04,3.620024420024420199e-04,3.526251526251526075e-04,2.150915750915750738e-04,1.256166056166056093e-04,1.732844932844932796e-04
1.896947496947496835e-04,4.616361416361416405e-04,6.429304029304029090e-04,4.620268620268620395e-04,2.471306471306471109e-04,3.893528693528692966e-04,5.440781440781440863e-04,4.077167277167276682e-04,2.389255189255189225e-04,2.334554334554334455e-04,2.354090354090353861e-04,2.596336996336996066e-04,5.190720390720389866e-04,5.038339438339438066e-04,5.163369963369962481e-04,3.127716727716727809e-04,2.424420024420024318e-04,2.373626373626373538e-04,6.433211233211232538e-04,4.979731379731379848e-04,2.783882783882783772e-04,4.940659340659341037e-04,5.163369963369962481e-04
2.428327228327228037e-04,3.502808302808302679e-04,3.377777777777777723e-04,3.494993894993894700e-04,2.486935286935287068e-04,3.123809523809523820e-04,7.925763125763126207e-04,8.339926739926739347e-04,2.529914529914529869e-04,1.412454212454212425e-04,1.740659340659340775e-04,1.474969474969474903e-04,3.030036630036629696e-04,2.834676434676434553e-04,3.323076923076922953e-04,2.084493284493284270e-04,1.963369963369963303e-04,2.322832722832722757e-04,3.381684981684981712e-04,3.819291819291819332e-04,2.944078144078143551e-04,3.350427350427350338e-04,3.323076923076922953e-04
2.287667887667887664e-04,2.815140415140415147e-04,4.272527472527472368e-04,5.034432234432233534e-04,2.104029304029303947e-04,2.838583638583638542e-04,1.810989010989010961e-04,2.475213675213675099e-04,1.732844932844932796e-04,1.498412698412698299e-04,1.502319902319902288e-04,1.674236874236874307e-04,1.826617826617826649e-04,1.853968253968253763e-04,1.982905982905982980e-04,1.928205128205128210e-04,2.455677655677655693e-04,2.690109890109890190e-04,4.276434676434676357e-04,2.862026862026861938e-04,2.260317460317460008e-04,1.619536019536019266e-04,1.982905982905982980e-04
2.600244200244200055e-04,4.694505494505494029e-04,3.045665445665445654e-04,3.748962148962148603e-04,2.744810744810744418e-04,3.838827838827838738e-04,3.162881562881562632e-04,2.506471306471306473e-04,2.557264957264957254e-04,2.905006105006104739e-04,1.951648351648351334e-04,2.029792429792429500e-04,2.080586080586080552e-04,1.451526251526251508e-04,2.916727716727716708e-04,3.158974358974359184e-04,3.377777777777777723e-04,2.166544566544566426e-04,3.041758241758241665e-04,3.104273504273503872e-04,2.760439560439560376e-04,1.592185592185592152e-04,2.916727716727716708e-04
3.205860805860805433e-04,4.424908424908424709e-04,3.338705738705738369e-04,4.389743589743589345e-04,2.815140415140415147e-04,4.061538461538461266e-04,2.369719169719169819e-04,2.447863247863247714e-04,3.241025641025640797e-04,3.530158730158730065e-04,2.436141636141636016e-04,2.990964590964590884e-04,2.787789987789987219e-04,2.994871794871794874e-04,2.475213675213675099e-04,2.006349206349206105e-04,3.276190476190475620e-04,2.369719169719169819e-04,3.334798534798534921e-04,3.096459096459095893e-04,3.920879120879120893e-04,2.018070818070817802e-04,2.475213675213675099e-04
3.315262515262515516e-04,4.737484737484737372e-04,3.752869352869352593e-04,5.389987789987789541e-04,3.409035409035408555e-04,5.808058608058607212e-04,2.279853479853479685e-04,2.787789987789987219e-04,4.889865689865689714e-04,6.222222222222221436e-04,3.510622710622710659e-04,2.565079365079364691e-04,3.659096459096459011e-04,3.596581196581196261e-04,3.182417582417582580e-04,3.979487179487179111e-04,5.948717948717948669e-04,2.443956043956043724e-04,3.748962148962148603e-04,3.280097680097680151e-04,4.491330891330890906e-04,1.908669108669108533e-04,3.182417582417582580e-04
2.416605616605616339e-04,3.776312576312576530e-04,3.502808302808302679e-04,3.448107448107448451e-04,2.416605616605616339e-04,4.698412698412698018e-04,2.076678876678876562e-04,2.236874236874236883e-04,4.757020757020756778e-04,4.378021978021977376e-04,3.303540903540903547e-04,2.189987789987789821e-04,4.397557997557997324e-04,2.350183150183149871e-04,3.115995115995115841e-04,2.162637362637362436e-04,4.432722832722832689e-04,2.779975579975579782e-04,3.498901098901098690e-04,2.272039072039071705e-04,3.506715506715506669e-04,1.682051282051282015e-04,3.115995115995115841e-04
5.925274725274725816e-04,7.195115995115993705e-04,4.956288156288155911e-04,4.452258852258852095e-04,4.284249084249084336e-04,5.460317460317460269e-04,8.672039072039071416e-04,8.945543345543345267e-04,5.077411477411476878e-04,4.323321123321123148e-04,4.057631257631257276e-04,3.627838827838827636e-04,5.405616605616605499e-04,9.562881562881562613e-04,1.032869352869352940e-03,4.878144078144077745e-04,4.335042735042734575e-04,3.600488400488400793e-04,4.960195360195360443e-04,3.807570207570207363e-04,3.940415140415140299e-04,7.027106227106227031e-04,1.032869352869352940e-03
2.733089133089132991e-04,4.803907203907203569e-04,2.436141636141636016e-04,3.127716727716727809e-04,2.697924297924297627e-04,5.589255189255188131e-04,2.666666666666666794e-04,4.112332112332112047e-04,3.166788766788766621e-04,4.350671550671550533e-04,2.838583638583638542e-04,2.236874236874236883e-04,3.420757020757020524e-04,2.232967032967032894e-04,4.827350427350426965e-04,2.533821733821733859e-04,5.339194139194139302e-04,2.221245421245421196e-04,2.440048840048839734e-04,2.963614163614163499e-04,3.291819291819292120e-04,1.685958485958485734e-04,4.827350427350426965e-04
3.565323565323564887e-04,4.385836385836385356e-04,4.034188034188033881e-04,5.374358974358974667e-04,4.104517704517704610e-04,3.776312576312576530e-04,3.143345543345543226e-04,5.108669108669108795e-04,3.799755799755799926e-04,4.311599511599511179e-04,3.893528693528692966e-04,3.362148962148961764e-04,5.136019536019536180e-04,3.174603174603174600e-04,2.854212454212453958e-04,3.612210012210012220e-04,4.725763125763125946e-04,2.350183150183149871e-04,4.030280830280829891e-04,3.631746031746031626e-04,2.381440781440781517e-04,2.908913308913308729e-04,2.854212454212453958e-04
2.830769230769230563e-04,3.928693528693528872e-04,2.350183150183149871e-04,4.217826617826617597e-04,3.452014652014651899e-04,4.131868131868131995e-04,2.690109890109890190e-04,3.381684981684981712e-04,4.983638583638583296e-04,5.112576312576312242e-04,2.709645909645909596e-04,2.905006105006104739e-04,3.115995115995115841e-04,2.799511599511599730e-04,3.596581196581196261e-04,3.096459096459095893e-04,3.873992673992673560e-04,2.779975579975579782e-04,2.346275946275946152e-04,3.088644688644688456e-04,4.694505494505494029e-04,2.170451770451770415e-04,3.596581196581196261e-04
4.483516483516483469e-04,4.471794871794871500e-04,5.452503052503052290e-04,5.960439560439560096e-04,3.190231990231990017e-04,5.429059829059828353e-04,3.737240537240536634e-04,3.428571428571427961e-04,5.573626373626373257e-04,4.585103785103785030e-04,3.827106227106226769e-04,2.408791208791208631e-04,2.725274725274725012e-04,4.456166056166056084e-04,5.655677655677655413e-04,4.811721611721611548e-04,5.796336996336995786e-04,2.084493284493284270e-04,5.456410256410255738e-04,3.334798534798534921e-04,3.076923076923076487e-04,4.084981684981685204e-04,5.655677655677655413e-04
2.463492063492063672e-04,3.627838827838827636e-04,2.596336996336996066e-04,4.737484737484737372e-04,2.357997557997557850e-04,3.651282051282051032e-04,2.725274725274725012e-04,4.577289377289377051e-04,3.123809523809523820e-04,2.764346764346763824e-04,2.381440781440781517e-04,3.182417582417582580e-04,2.330647130647130465e-04,2.252503052503052299e-04,2.717460317460317575e-04,3.311355311355311526e-04,2.901098901098900749e-04,2.275946275946275695e-04,2.592429792429792076e-04,3.795848595848595936e-04,3.057387057387057081e-04,2.115750915750915645e-04,2.717460317460317575e-04
4.878144078144077745e-04,6.183150183150182624e-04,6.335531135531135508e-04,6.405860805860805153e-04,4.053724053724053287e-04,5.698656898656898756e-04,4.131868131868131995e-04,4.831257631257630954e-04,5.331379731379731323e-04,5.069597069597069983e-04,4.264713064713064931e-04,3.756776556776556582e-04,6.968498168498168813e-04,1.084053724053724065e-03,1.040293040293040032e-03,5.147741147741147607e-04,4.589010989010989020e-04,3.369963369963369744e-04,6.339438339438338956e-04,5.831501831501831150e-04,6.050305250305250231e-04,1.028571428571428388e-03,1.040293040293040032e-03
3.319169719169718963e-04,4.065445665445665256e-04,2.272039072039071705e-04,3.276190476190475620e-04,3.108180708180707861e-04,3.725518925518925208e-04,2.225152625152625185e-04,3.221489621489621391e-04,3.608302808302808230e-04,2.764346764346763824e-04,3.096459096459095893e-04,3.241025641025640797e-04,3.350427350427350338e-04,3.014407814407814279e-04,2.713553113553113585e-04,2.264224664224663997e-04,3.119902319902319288e-04,2.697924297924297627e-04,2.275946275946275695e-04,3.100366300366299882e-04,3.280097680097679609e-04,1.791452991452991284e-04,2.713553113553113585e-04
6.058119658119658210e-04,7.042735042735041905e-04,5.858852258852258535e-04,3.776312576312576530e-04,3.491086691086691253e-04,4.628083028083027832e-04,7.831990231990231541e-04,8.101587301587300860e-04,4.096703296703296630e-04,3.932600732600732862e-04,3.639560439560439605e-04,3.428571428571427961e-04,4.393650793650793335e-04,5.319658119658119896e-04,5.261050061050060594e-04,5.659584859584859944e-04,4.210012210012209618e-04,2.643223443223443399e-04,5.862759462759461982e-04,4.932844932844933057e-04,5.921367521367521284e-04,4.526495726495726271e-04,5.261050061050060594e-04
6.624664224664224233e-04,1.095384615384615255e-03,7.984371184371184425e-04,5.593162393162392663e-04,3.373870573870573733e-04,3.108180708180707861e-04,1.355213675213675197e-03,1.232918192918192653e-03,5.835409035409034597e-04,2.658852258852258815e-04,2.744810744810744418e-04,3.080830280830280476e-04,6.526984126984126120e-04,5.511111111111110508e-04,7.519413919413918878e-04,5.651770451770451965e-04,1.943833943833943626e-04,1.431990231990231831e-04,7.980463980463979893e-04,6.448840048840048496e-04,5.604884004884005174e-04,6.511355311355310161e-04,7.519413919413918878e-04
3.237118437118436808e-04,4.022466422466422454e-04,1.912576312576312523e-04,3.608302808302808230e-04,3.186324786324786027e-04,3.022222222222222259e-04,2.166544566544566426e-04,4.057631257631257276e-04,3.741147741147740624e-04,1.052991452991452835e-04,1.728937728937729077e-04,1.228815628815628708e-04,3.748962148962148603e-04,2.905006105006104739e-04,1.334310134310134259e-04,1.193650793650793615e-04,1.916483516483516512e-04,1.342124542124542238e-04,1.908669108669108533e-04,3.494993894993894700e-04,3.369963369963369744e-04,1.756288156288156191e-04,1.334310134310134259e-04
3.916971916971916361e-04,5.436874236874236332e-04,3.037851037851037675e-04,3.561416361416360897e-04,5.944810744810745222e-04,4.350671550671550533e-04,9.707448107448106434e-04,9.488644688644688437e-04,3.873992673992673560e-04,2.795604395604395199e-04,2.725274725274725012e-04,3.018315018315018269e-04,3.733333333333333187e-04,5.100854700854700816e-04,5.686935286935287329e-04,7.695238095238094616e-04,2.772161172161171803e-04,1.549206349206349079e-04,3.041758241758241665e-04,4.835164835164834944e-04,4.440537240537240668e-04,5.483760683760683123e-04,5.686935286935287329e-04
2.990964590964590884e-04,3.565323565323564887e-04,2.354090354090353861e-04,3.698168498168497823e-04,2.713553113553113585e-04,3.705982905982905802e-04,8.761904761904761550e-04,9.144810744810744942e-04,2.694017094017094180e-04,2.889377289377289323e-04,1.904761904761904814e-04,1.865689865689865461e-04,2.283760683760683674e-04,4.112332112332112047e-04,3.823199023199023321e-04,3.604395604395604241e-04,2.502564102564102484e-04,1.998534798534798396e-04,2.357997557997557850e-04,3.889621489621489518e-04,2.772161172161171803e-04,4.526495726495726271e-04,3.823199023199023321e-04
